  -1.2438172e+02   4.1958955e+01
  -1.2395161e+02   4.2145522e+01
  -1.2400538e+02   4.2108209e+01
  -1.2395161e+02   4.1996269e+01
  -1.2373656e+02   4.1921642e+01
  -1.2352151e+02   4.1921642e+01
  -1.2319892e+02   4.1996269e+01
  -1.2298387e+02   4.2033582e+01
  -1.2266129e+02   4.2108209e+01
  -1.2244624e+02   4.2182836e+01
  -1.2239247e+02   4.2406716e+01
  -1.2233871e+02   4.2481343e+01
  -1.2212366e+02   4.2742537e+01
  -1.2206989e+02   4.2854478e+01
  -1.2206989e+02   4.3078358e+01
  -1.2190860e+02   4.3227612e+01
  -1.2163978e+02   4.3339552e+01
  -1.2137097e+02   4.3152985e+01
  -1.2126344e+02   4.2966418e+01
  -1.2120968e+02   4.2966418e+01
  -1.2099462e+02   4.2854478e+01
  -1.2088710e+02   4.2742537e+01
  -1.2077957e+02   4.2518657e+01
  -1.2077957e+02   4.2481343e+01
  -1.2061828e+02   4.2406716e+01
  -1.2034946e+02   4.2332090e+01
  -1.2034946e+02   4.2294776e+01
  -1.2013441e+02   4.2033582e+01
  -1.2008065e+02   4.1884328e+01
  -1.1981183e+02   4.1772388e+01
  -1.1970430e+02   4.1772388e+01
  -1.1959677e+02   4.1847015e+01
  -1.1938172e+02   4.1996269e+01
  -1.1922043e+02   4.2033582e+01
  -1.1900538e+02   4.2145522e+01
  -1.1884409e+02   4.2220149e+01
  -1.1873656e+02   4.2070896e+01
  -1.1857527e+02   4.1958955e+01
  -1.1852151e+02   4.1958955e+01
  -1.1825269e+02   4.2033582e+01
  -1.1803763e+02   4.2145522e+01
  -1.1782258e+02   4.2145522e+01
  -1.1744624e+02   4.2182836e+01
  -1.1733871e+02   4.2033582e+01
  -1.1723118e+02   4.1847015e+01
  -1.1717742e+02   4.1772388e+01
  -1.1701613e+02   4.1660448e+01
  -1.1674731e+02   4.1473881e+01
  -1.1642473e+02   4.1324627e+01
  -1.1631720e+02   4.1212687e+01
  -1.1610215e+02   4.1361940e+01
  -1.1594086e+02   4.1436567e+01
  -1.1572581e+02   4.1511194e+01
  -1.1545699e+02   4.1735075e+01
  -1.1524194e+02   4.1697761e+01
  -1.1502688e+02   4.1511194e+01
  -1.1497312e+02   4.1511194e+01
  -1.1465054e+02   4.1697761e+01
  -1.1416667e+02   4.1921642e+01
  -1.1389785e+02   4.1921642e+01
  -1.1352151e+02   4.1996269e+01
  -1.1341398e+02   4.2070896e+01
  -1.1319892e+02   4.2220149e+01
  -1.1309140e+02   4.2332090e+01
  -1.1276882e+02   4.2444030e+01
  -1.1271505e+02   4.2444030e+01
  -1.1244624e+02   4.2406716e+01
  -1.1239247e+02   4.2406716e+01
  -1.1223118e+02   4.2332090e+01
  -1.1212366e+02   4.2332090e+01
  -1.1196237e+02   4.2593284e+01
  -1.1180108e+02   4.2779851e+01
  -1.1169355e+02   4.2742537e+01
  -1.1126344e+02   4.2518657e+01
  -1.1099462e+02   4.2481343e+01
  -1.1088710e+02   4.2481343e+01
  -1.1077957e+02   4.2593284e+01
  -1.1072581e+02   4.2705224e+01
  -1.1072581e+02   4.2854478e+01
  -1.1056452e+02   4.2929104e+01
  -1.1045699e+02   4.3078358e+01
  -1.1018817e+02   4.3190299e+01
  -1.0997312e+02   4.3339552e+01
  -1.0997312e+02   4.3488806e+01
  -1.0997312e+02   4.3675373e+01
  -1.0997312e+02   4.3936567e+01
  -1.1013441e+02   4.4123134e+01
  -1.1040323e+02   4.4272388e+01
  -1.1061828e+02   4.4496269e+01
  -1.1088710e+02   4.4496269e+01
  -1.1094086e+02   4.4496269e+01
  -1.1131720e+02   4.4533582e+01
  -1.1147849e+02   4.4608209e+01
  -1.1169355e+02   4.4533582e+01
  -1.1174731e+02   4.4533582e+01
  -1.1185484e+02   4.4533582e+01
  -1.1190860e+02   4.4533582e+01
  -1.1201613e+02   4.4533582e+01
  -1.1233871e+02   4.4533582e+01
  -1.1260753e+02   4.4496269e+01
  -1.1271505e+02   4.4496269e+01
  -1.1282258e+02   4.4496269e+01
  -1.1330645e+02   4.4570896e+01
  -1.1325269e+02   4.4720149e+01
  -1.1357527e+02   4.4832090e+01
  -1.1362903e+02   4.4981343e+01
  -1.1362903e+02   4.5167910e+01
  -1.1368280e+02   4.5279851e+01
  -1.1373656e+02   4.5503731e+01
  -1.1384409e+02   4.5615672e+01
  -1.1373656e+02   4.5876866e+01
  -1.1330645e+02   4.5988806e+01
  -1.1325269e+02   4.6026119e+01
  -1.1271505e+02   4.5876866e+01
  -1.1271505e+02   4.5876866e+01
