  -1.0873656e+02   3.1175373e+01
  -1.0868280e+02   3.1623134e+01
  -1.0868280e+02   3.1921642e+01
  -1.0830645e+02   3.1996269e+01
  -1.0819892e+02   3.2070896e+01
  -1.0819892e+02   3.2220149e+01
  -1.0819892e+02   3.2257463e+01
  -1.0825269e+02   3.2518657e+01
  -1.0836022e+02   3.2630597e+01
  -1.0830645e+02   3.2779851e+01
  -1.0809140e+02   3.2966418e+01
  -1.0787634e+02   3.3264925e+01
  -1.0776882e+02   3.3302239e+01
  -1.0782258e+02   3.3563433e+01
  -1.0782258e+02   3.3675373e+01
  -1.0809140e+02   3.3712687e+01
  -1.0814516e+02   3.3750000e+01
  -1.0857527e+02   3.3899254e+01
  -1.0846774e+02   3.4123134e+01
  -1.0814516e+02   3.4235075e+01
  -1.0814516e+02   3.4458955e+01
  -1.0852151e+02   3.4533582e+01
  -1.0841398e+02   3.4757463e+01
  -1.0819892e+02   3.4832090e+01
  -1.0814516e+02   3.4944030e+01
  -1.0830645e+02   3.5242537e+01
  -1.0819892e+02   3.5466418e+01
  -1.0846774e+02   3.5652985e+01
  -1.0873656e+02   3.5652985e+01
  -1.0895161e+02   3.6063433e+01
  -1.0905914e+02   3.6063433e+01
  -1.0927419e+02   3.5951493e+01
  -1.0943548e+02   3.5876866e+01
  -1.0970430e+02   3.5876866e+01
  -1.0981183e+02   3.5876866e+01
  -1.0986559e+02   3.6138060e+01
  -1.0986559e+02   3.6250000e+01
  -1.1029570e+02   3.6473881e+01
  -1.1061828e+02   3.6697761e+01
  -1.1104839e+02   3.6585821e+01
  -1.1142473e+02   3.6585821e+01
  -1.1153226e+02   3.6585821e+01
  -1.1180108e+02   3.6772388e+01
  -1.1223118e+02   3.6958955e+01
  -1.1239247e+02   3.7182836e+01
  -1.1233871e+02   3.7481343e+01
  -1.1266129e+02   3.7593284e+01
  -1.1303763e+02   3.7593284e+01
  -1.1325269e+02   3.7593284e+01
  -1.1362903e+02   3.7593284e+01
  -1.1389785e+02   3.7555970e+01
  -1.1411290e+02   3.7593284e+01
  -1.1405914e+02   3.7742537e+01
  -1.1405914e+02   3.7854478e+01
  -1.1405914e+02   3.8078358e+01
  -1.1422043e+02   3.8264925e+01
  -1.1448925e+02   3.8264925e+01
  -1.1459677e+02   3.8152985e+01
  -1.1459677e+02   3.7817164e+01
  -1.1459677e+02   3.7555970e+01
  -1.1475806e+02   3.7406716e+01
  -1.1491935e+02   3.7257463e+01
  -1.1508065e+02   3.7406716e+01
  -1.1502688e+02   3.7742537e+01
  -1.1491935e+02   3.7891791e+01
  -1.1502688e+02   3.8190299e+01
  -1.1491935e+02   3.8563433e+01
  -1.1491935e+02   3.8861940e+01
  -1.1491935e+02   3.9085821e+01
  -1.1513441e+02   3.9347015e+01
  -1.1529570e+02   3.9160448e+01
  -1.1545699e+02   3.8899254e+01
  -1.1551075e+02   3.8824627e+01
  -1.1551075e+02   3.8638060e+01
  -1.1545699e+02   3.8302239e+01
  -1.1540323e+02   3.8190299e+01
  -1.1534946e+02   3.8078358e+01
  -1.1534946e+02   3.7891791e+01
  -1.1534946e+02   3.7667910e+01
  -1.1529570e+02   3.7257463e+01
  -1.1513441e+02   3.7070896e+01
  -1.1513441e+02   3.6735075e+01
  -1.1524194e+02   3.6735075e+01
  -1.1556452e+02   3.6697761e+01
  -1.1572581e+02   3.6399254e+01
  -1.1561828e+02   3.6175373e+01
  -1.1551075e+02   3.6100746e+01
  -1.1518817e+02   3.5802239e+01
  -1.1502688e+02   3.5988806e+01
  -1.1465054e+02   3.5802239e+01
  -1.1486559e+02   3.5541045e+01
  -1.1491935e+02   3.5391791e+01
  -1.1529570e+02   3.5242537e+01
  -1.1508065e+02   3.5130597e+01
  -1.1486559e+02   3.4720149e+01
  -1.1486559e+02   3.4458955e+01
  -1.1486559e+02   3.4384328e+01
  -1.1475806e+02   3.4048507e+01
  -1.1475806e+02   3.3712687e+01
  -1.1524194e+02   3.3526119e+01
  -1.1540323e+02   3.3451493e+01
  -1.1508065e+02   3.3190299e+01
  -1.1481183e+02   3.2891791e+01
  -1.1486559e+02   3.2705224e+01
  -1.1481183e+02   3.2444030e+01
  -1.1438172e+02   3.2108209e+01
  -1.1362903e+02   3.1735075e+01
  -1.1309140e+02   3.1735075e+01
  -1.1201613e+02   3.1399254e+01
  -1.1147849e+02   3.1250000e+01
  -1.1131720e+02   3.1212687e+01
  -1.1115591e+02   3.1175373e+01
  -1.1051075e+02   3.1138060e+01
  -1.1002688e+02   3.1212687e+01
  -1.0965054e+02   3.1175373e+01
  -1.0927419e+02   3.1175373e+01
  -1.0873656e+02   3.1175373e+01
